table_no,sheet,band,cell,text
51,3,5,0,ذكور
51,3,5,1,إناث
51,3,5,2,المجموع
51,3,5,3,ذكور
51,3,5,4,إناث
51,3,5,5,المجموع
51,3,5,6,ذكور
51,3,5,7,إناث
51,3,5,8,المجموع
51,3,5,9,ذكور
51,3,5,10,إناث
51,3,5,11,المجموع
51,3,6,0,male
51,3,6,1,female
51,3,6,2,total
51,3,6,3,male
51,3,6,4,female
51,3,6,5,total
51,3,6,6,male
51,3,6,7,female
51,3,6,8,total
51,3,6,9,male
51,3,6,10,female
51,3,6,11,total
51,4,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
51,4,1,0,التعليم
51,4,1,1,الصحة والعمل الاجتماعي
51,4,1,2,خدمات المجتمع والخدمات الاجتماعية
51,4,1,3,خدمات افراد الخدمة المنزلية الخاصة
51,4,2,0,والشخصية الاخرى
51,4,2,1,بالأسر
51,4,3,0,الحالة التعليمية
51,4,3,1,Educational Status
51,4,4,0,Education
51,4,4,1,Health & social work
51,4,4,2,Social &Population related
51,4,4,3,Personal & household
51,4,5,0,services
51,4,5,1,services
51,4,6,0,ذكور
51,4,6,1,إناث
51,4,6,2,المجموع
51,4,6,3,ذكور
51,4,6,4,إناث
51,4,6,5,المجموع
51,4,6,6,ذكور
51,4,6,7,إناث
51,4,6,8,المجموع
51,4,6,9,ذكور
51,4,6,10,إناث
51,4,6,11,المجموع
51,4,7,0,male
51,4,7,1,female
51,4,7,2,total
51,4,7,3,male
51,4,7,4,female
51,4,7,5,total
51,4,7,6,male
51,4,7,7,female
51,4,7,8,total
51,4,7,9,male
51,4,7,10,female
51,4,7,11,total
51,5,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
51,5,1,0,المنظمات والهيئات الدولية والاقليمية
51,5,1,1,انشطة غير مبينة وغير واضحة التوصيف
51,5,1,2,المتعطلون لم يسبق لهم العمل
51,5,1,3,المجموع الكلي
51,5,2,0,والسفارات والقنصليات الاجنبية
51,5,3,0,الحالة التعليمية
51,5,3,1,Activities not adequately
51,5,3,2,Educational Status
51,5,4,0,Forign Orginizations
51,5,4,1,defined
51,5,4,2,Seeking work for first time
51,5,4,3,Grand total
51,5,5,0,ذكور
51,5,5,1,إناث
51,5,5,2,المجموع
51,5,5,3,ذكور
51,5,5,4,إناث
51,5,5,5,المجموع
51,5,5,6,ذكور
51,5,5,7,إناث
51,5,5,8,المجموع
51,5,5,9,ذكور
51,5,5,10,إناث
51,5,5,11,المجموع
51,5,6,0,male
51,5,6,1,female
51,5,6,2,total
51,5,6,3,male
51,5,6,4,female
51,5,6,5,total
51,5,6,6,male
51,5,6,7,female
51,5,6,8,total
51,5,6,9,male
51,5,6,10,female
51,5,6,11,total
52,1,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
52,1,1,0,الزراعة والصيد
52,1,1,1,صيد الاسماك
52,1,1,2,التعدين وإستغلال المحاجر
52,1,1,3,الصناعات التحويلية
52,1,2,0,) ويشمل إستخراج النفط والغاز (
52,1,3,0,الحالة التعليمية
52,1,3,1,Educational Status
52,1,4,0,Agriculture & Hunting
52,1,4,1,Fishing
52,1,4,2,Mining & Quarrying
52,1,4,3,Manufacturing
52,1,5,0,ذكور
52,1,5,1,إناث
52,1,5,2,المجموع
52,1,5,3,ذكور
52,1,5,4,إناث
52,1,5,5,المجموع
52,1,5,6,ذكور
52,1,5,7,إناث
52,1,5,8,المجموع
52,1,5,9,ذكور
52,1,5,10,إناث
52,1,5,11,المجموع
52,1,6,0,male
52,1,6,1,female
52,1,6,2,total
52,1,6,3,male
52,1,6,4,female
52,1,6,5,total
52,1,6,6,male
52,1,6,7,female
52,1,6,8,total
52,1,6,9,male
52,1,6,10,female
52,1,6,11,total
52,2,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
52,2,1,0,تجارة الجملة والتجزئة واصلاح المركبات
52,2,2,0,الكهرباء والغاز والمياه
52,2,2,1,التشييد والبناء
52,2,2,2,دات المحركات والدرجات النارية والسلع
52,2,2,3,الفنادق والمطاعم والمقاهي
52,2,3,0,الحالة التعليمية
52,2,3,1,الشخصية والمنزلية
52,2,3,2,Educational Status
52,2,4,0,"Electrcity, Gas & Water"
52,2,4,1,Construction
52,2,4,2,Wholesale & retail trade
52,2,4,3,Hotels & restaurants
52,2,5,0,ذكور
52,2,5,1,إناث
52,2,5,2,المجموع
52,2,5,3,ذكور
52,2,5,4,إناث
52,2,5,5,المجموع
52,2,5,6,ذكور
52,2,5,7,إناث
52,2,5,8,المجموع
52,2,5,9,ذكور
52,2,5,10,إناث
52,2,5,11,المجموع
52,2,6,0,male
52,2,6,1,female
52,2,6,2,total
52,2,6,3,male
52,2,6,4,female
52,2,6,5,total
52,2,6,6,male
52,2,6,7,female
52,2,6,8,total
52,2,6,9,male
52,2,6,10,female
52,2,6,11,total
52,3,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
52,3,1,0,النقل والتخزين والمواصلات
52,3,1,1,الوساطة المالية
52,3,1,2,أنشطة العقارات
52,3,1,3,الادارة العامة والدفاع والضمان
52,3,2,0,الاجتماعي الاجباري
52,3,3,0,الحالة التعليمية
52,3,3,1,"Transport, communication"
52,3,3,2,Financial Coordinating
52,3,3,3,Real estate activities
52,3,3,4,Administration of the state
52,3,3,5,Educational Status
52,3,4,0,storage &
52,3,4,1,other services &
52,3,5,0,ذكور
52,3,5,1,إناث
52,3,5,2,المجموع
52,3,5,3,ذكور
52,3,5,4,إناث
52,3,5,5,المجموع
52,3,5,6,ذكور
52,3,5,7,إناث
52,3,5,8,المجموع
52,3,5,9,ذكور
52,3,5,10,إناث
52,3,5,11,المجموع
52,3,6,0,male
52,3,6,1,female
52,3,6,2,total
52,3,6,3,male
52,3,6,4,female
52,3,6,5,total
52,3,6,6,male
52,3,6,7,female
52,3,6,8,total
52,3,6,9,male
52,3,6,10,female
52,3,6,11,total
52,4,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
52,4,1,0,التعليم
52,4,1,1,الصحة والعمل الاجتماعي
52,4,1,2,خدمات المجتمع والخدمات الاجتماعية
52,4,1,3,خدمات افراد الخدمة المنزلية الخاصة
52,4,2,0,والشخصية الاخرى
52,4,2,1,بالأسر
52,4,3,0,الحالة التعليمية
52,4,3,1,Social &Population related
52,4,3,2,Personal & household
52,4,3,3,Educational Status
52,4,4,0,Education
52,4,4,1,Health & social work
52,4,4,2,services
52,4,4,3,services
52,4,5,0,ذكور
52,4,5,1,إناث
52,4,5,2,المجموع
52,4,5,3,ذكور
52,4,5,4,إناث
52,4,5,5,المجموع
52,4,5,6,ذكور
52,4,5,7,إناث
52,4,5,8,المجموع
52,4,5,9,ذكور
52,4,5,10,إناث
52,4,5,11,المجموع
52,4,6,0,male
52,4,6,1,female
52,4,6,2,total
52,4,6,3,male
52,4,6,4,female
52,4,6,5,total
52,4,6,6,male
52,4,6,7,female
52,4,6,8,total
52,4,6,9,male
52,4,6,10,female
52,4,6,11,total
52,5,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
52,5,1,0,المنظمات والهيئات الدولية والاقليمية
52,5,1,1,انشطة غير مبينة وغير واضحة التوصيف
52,5,1,2,المتعطلون لم يسبق لهم العمل
52,5,1,3,المجموع الكلي
52,5,2,0,والسفارات والقنصليات الاجنبية
52,5,3,0,الحالة التعليمية
52,5,3,1,Educational Status
52,5,4,0,Forign Orginizations
52,5,4,1,Activities not adequately
52,5,4,2,Seeking work for first time
52,5,4,3,Grand total
52,5,5,0,defined
52,5,6,0,ذكور
52,5,6,1,إناث
52,5,6,2,المجموع
52,5,6,3,ذكور
52,5,6,4,إناث
52,5,6,5,المجموع
52,5,6,6,ذكور
52,5,6,7,إناث
52,5,6,8,المجموع
52,5,6,9,ذكور
52,5,6,10,إناث
52,5,6,11,المجموع
52,5,7,0,male
52,5,7,1,female
52,5,7,2,total
52,5,7,3,male
52,5,7,4,female
52,5,7,5,total
52,5,7,6,male
52,5,7,7,female
52,5,7,8,total
52,5,7,9,male
52,5,7,10,female
52,5,7,11,total
53,1,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
53,1,1,0,الزراعة والصيد
53,1,1,1,صيد الاسماك
53,1,1,2,التعدين وإستغلال المحاجر ) ويشمل إستخراج
53,1,1,3,الصناعات التحويلية
53,1,2,0,النفط والغاز (
53,1,3,0,الحالة الزواجية
53,1,3,1,Marital Status
53,1,4,0,Agriculture & Hunting
53,1,4,1,Fishing
53,1,4,2,Mining & Quarrying
53,1,4,3,Manufacturing
53,1,5,0,ذكور male
53,1,5,1,إناث
53,1,5,2,المجموع
53,1,5,3,ذكور male
53,1,5,4,إناث
53,1,5,5,المجموع
53,1,5,6,ذكور male
53,1,5,7,إناث
53,1,5,8,المجموع
53,1,5,9,ذكور male
53,1,5,10,إناث
53,1,5,11,المجموع
53,1,6,0,female
53,1,6,1,total
53,1,6,2,female
53,1,6,3,total
53,1,6,4,female
53,1,6,5,total
53,1,6,6,female
53,1,6,7,total
53,2,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
53,2,1,0,تجارة الجملة والتجزئة واصلاح المركبات دات
53,2,2,0,الكهرباء والغاز والمياه
53,2,2,1,التشييد والبناء
53,2,2,2,المحركات والدرجات النارية والسلع الشخصية
53,2,2,3,الفنادق والمطاعم والمقاهي
53,2,3,0,الحالة الزواجية
53,2,3,1,والمنزلية
53,2,3,2,Marital Status
53,2,4,0,"Electrcity, Gas & Water"
53,2,4,1,Construction
53,2,4,2,Wholesale & retail trade
53,2,4,3,Hotels & restaurants
53,2,5,0,ذكور male
53,2,5,1,إناث
53,2,5,2,المجموع
53,2,5,3,ذكور male
53,2,5,4,إناث
53,2,5,5,المجموع
53,2,5,6,ذكور male
53,2,5,7,إناث
53,2,5,8,المجموع
53,2,5,9,ذكور male
53,2,5,10,إناث
53,2,5,11,المجموع
53,2,6,0,female
53,2,6,1,total
53,2,6,2,female
53,2,6,3,total
53,2,6,4,female
53,2,6,5,total
53,2,6,6,female
53,2,6,7,total
53,3,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
53,3,1,0,النقل والتخزين والمواصلات
53,3,1,1,الوساطة المالية
53,3,1,2,أنشطة العقارات
53,3,1,3,الادارة العامة والدفاع والضمان الاجتماعي
53,3,2,0,الاجباري
53,3,3,0,الحالة الزواجية
53,3,3,1,"& Transport, communication"
53,3,3,2,& Administration of the state
53,3,3,3,Marital Status
53,3,4,0,storage
53,3,4,1,Financial Coordinating
53,3,4,2,Real estate activities
53,3,4,3,other services
53,3,5,0,ذكور male
53,3,5,1,إناث
53,3,5,2,المجموع
53,3,5,3,ذكور male
53,3,5,4,إناث
53,3,5,5,المجموع
53,3,5,6,ذكور male
53,3,5,7,إناث
53,3,5,8,المجموع
53,3,5,9,ذكور male
53,3,5,10,إناث
53,3,5,11,المجموع
53,3,6,0,female
53,3,6,1,total
53,3,6,2,female
53,3,6,3,total
53,3,6,4,female
53,3,6,5,total
53,3,6,6,female
53,3,6,7,total
53,4,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
53,4,1,0,التعليم
53,4,1,1,الصحة والعمل الاجتماعي
53,4,1,2,خدمات المجتمع والخدمات الاجتماعية
53,4,1,3,خدمات افراد الخدمة المنزلية الخاصة بالأسر
53,4,2,0,الحالة الزواجية
53,4,2,1,والشخصية الاخرى
53,4,2,2,Marital Status
53,4,3,0,Education
53,4,3,1,Health & social work
53,4,3,2,Social &Population related
53,4,3,3,Personal & household services
53,4,4,0,services
53,4,5,0,ذكور male
53,4,5,1,إناث
53,4,5,2,المجموع
53,4,5,3,ذكور male
53,4,5,4,إناث
53,4,5,5,المجموع
53,4,5,6,ذكور male
53,4,5,7,إناث
53,4,5,8,المجموع
53,4,5,9,ذكور male
53,4,5,10,إناث
53,4,5,11,المجموع
53,4,6,0,female
53,4,6,1,total
53,4,6,2,female
53,4,6,3,total
53,4,6,4,female
53,4,6,5,total
53,4,6,6,female
53,4,6,7,total
53,5,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
53,5,1,0,المنظمات والهيئات الدولية والاقليمية
53,5,1,1,انشطة غير مبينة وغير واضحة التوصيف
53,5,1,2,المتعطلون لم يسبق لهم العمل
53,5,1,3,المجموع الكلي
53,5,2,0,والسفارات والقنصليات الاجنبية
53,5,2,1,Educational
53,5,3,0,الحالة الزواجية
53,5,3,1,Forign Orginizations
53,5,3,2,Activities not adequately
53,5,3,3,Seeking work for first time
53,5,3,4,Grand total
53,5,3,5,Status
53,5,4,0,defined
53,5,5,0,ذكور male
53,5,5,1,إناث
53,5,5,2,المجموع
53,5,5,3,ذكور male
53,5,5,4,إناث
53,5,5,5,المجموع
53,5,5,6,ذكور male
53,5,5,7,إناث
53,5,5,8,المجموع
53,5,5,9,ذكور male
53,5,5,10,إناث
53,5,5,11,المجموع
53,5,6,0,female
53,5,6,1,total
53,5,6,2,female
53,5,6,3,total
53,5,6,4,female
53,5,6,5,total
53,5,6,6,female
53,5,6,7,total
54,1,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
54,1,1,0,الزراعة والصيد
54,1,1,1,صيد الاسماك
54,1,1,2,التعدين وإستغلال المحاجر ) ويشمل إستخراج
54,1,1,3,الصناعات التحويلية
54,1,2,0,الحالة الزواجية
54,1,2,1,النفط والغاز (
54,1,2,2,Marital Status
54,1,3,0,Agriculture & Hunting
54,1,3,1,Fishing
54,1,3,2,Mining & Quarrying
54,1,3,3,Manufacturing
54,1,4,0,ذكور male
54,1,4,1,إناث
54,1,4,2,المجموع
54,1,4,3,ذكور male
54,1,4,4,إناث
54,1,4,5,المجموع
54,1,4,6,ذكور male
54,1,4,7,إناث
54,1,4,8,المجموع
54,1,4,9,ذكور male
54,1,4,10,إناث
54,1,4,11,المجموع
54,1,5,0,female
54,1,5,1,total
54,1,5,2,female
54,1,5,3,total
54,1,5,4,female
54,1,5,5,total
54,1,5,6,female
54,1,5,7,total
54,2,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
54,2,1,0,تجارة الجملة والتجزئة واصلاح المركبات دات
54,2,2,0,الكهرباء والغاز والمياه
54,2,2,1,التشييد والبناء
54,2,2,2,المحركات والدرجات النارية والسلع الشخصية
54,2,2,3,الفنادق والمطاعم والمقاهي
54,2,3,0,الحالة الزواجية
54,2,3,1,والمنزلية
54,2,3,2,Marital Status
54,2,4,0,"Electrcity, Gas & Water"
54,2,4,1,Construction
54,2,4,2,Wholesale & retail trade
54,2,4,3,Hotels & restaurants
54,2,5,0,ذكور male
54,2,5,1,إناث
54,2,5,2,المجموع
54,2,5,3,ذكور male
54,2,5,4,إناث
54,2,5,5,المجموع
54,2,5,6,ذكور male
54,2,5,7,إناث
54,2,5,8,المجموع
54,2,5,9,ذكور male
54,2,5,10,إناث
54,2,5,11,المجموع
54,2,6,0,female
54,2,6,1,total
54,2,6,2,female
54,2,6,3,total
54,2,6,4,female
54,2,6,5,total
54,2,6,6,female
54,2,6,7,total
54,3,0,0,أقسام النشاط الإقتصادي Division of Economic Activity
54,3,1,0,النقل والتخزين والمواصلات
54,3,1,1,الوساطة المالية
54,3,1,2,أنشطة العقارات
