entity_id,name,schema,is_person,is_organisation,libya_link,libya_link_evidence,collection,is_target,countries,country_is_libya_only,topics,office_topics,is_pep,is_relative_or_associate,is_diplomat,is_judge,is_oligarch,is_sanctioned,is_sanction_linked,is_counter_sanctioned,is_export_controlled,is_person_of_interest,is_head_of_state_or_government,is_criminal_designation,gov_branch,is_libyan_official,offices_held,office_names,birth_date,death_date,birth_place,address_text,position_text,aliases,shabiya_ar,shabiya_en,shabiya_pcode,place_source,place_matched_on,place_matched_level,place_matched_script,datasets,first_seen,last_seen,source_urls,degree,component,component_size,betweenness
NK-Z46gvWWD6E8t6QYBRobqs6,ADOON GENERAL TRADING GIDA SANAYI VE TICARET ANONIM,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,tr,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"EGS Bloklari, No: 12-340 Yesilkoy Mahallesi, Ataturk Caddesi, Bakirkoy Istanbul 34149 Turkey; Istanbul, turkey; EGS Bloklari, No: 12-340 Yesilkoy Mahallesi, Ataturk Caddesi, Bakirkoy, 34149 Istanbul",,,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=32176,1,0,217,0.0
NK-ZEjNY6NXEwD8X6q7n8jHzQ,ESFAHAN MOBARAKEH STEEL COMPANY,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"Mobarakeh Steel Company, Sa'adat Abad St., Azadi SQ. Esfahan Esfahan Iran; Mobarakeh Steel Company, No. 2, Gol Azin Alley, Kouhestan St., Ketah SQ., Sa'adat Abad Tehran Iran; P.O. Box 161-84815 Mobarakeh Esfahan 11131-84881 Iran",,Mobarakeh Steel Complex; Mobarakeh Esfahan Steel Company; Mobarakeh Steel Company; Esfahan Mobarakeh Steel Complex; Mobarakeh Steel; Mobarakeh Steel Mill; Esfahan's Mobarakeh Steel Company; MSC,,,,,,,,us_ofac_sdn;ca_dfatd_sema_sanctions;tw_shtc;sa_pcct_terrorism_list;us_trade_csl;jp_meti_eul,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25064,1,0,217,0.0
NK-ZKuzJftmUCZAnHGA2jHUyt,PARSIAN CATALYST CHEMICAL COMPANY.,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,sanction;export.control;crime.terror,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"Sixth Bahrevari Street, Zinc Special Town, 5 km of Bijar Road Zanjan 453515357 Iran; Zanjan, Iran; Zanjan, Sixth Bahrevari Street, Zinc Special Town, 5 km of Bijar Road, 453515357",,,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25058,1,0,217,0.0
NK-ZSSebjH9yRgcpaf5Y5CWNp,ABDULQADER MOHAMMED AL-BAGHDADI,Person,1,0,country_tagged,country,sanctions,1,ly;tn,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1950-07-01,,"Houn; Houn, Libya",Tunisia,"Head of the Liaison Office of the Revolutionary
Committees; Head of the Liaison Office of the Revolutionary Committees; Head of Muammar QADHAFI's personal security",,الجفرة,Jufra,LY0317,birth_place,houn,romanisation,latin,tw_shtc;eu_sanctions_map;ch_seco_sanctions;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;gb_fcdo_sanctions;ua_sfms_blacklist;un_sc_sanctions,2023-04-20,2026-09-12,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016R0044&rid=1,0,43,1,0.0
NK-ZZkiTTse3chDkJrDXmLBWQ,Hasan Qahtan Al-Sa'idi,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,iq,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1967-08-28,,,Baghdad Governorate Iraq; Baghdad Governorate,,"SHIMAWI, Qahtan Hasan Muhammed; Qahtan Hasan Muhammed Shimawi",,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2025-10-09,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=55937,1,0,217,0.0
NK-ZjAFhL7UAWTHJy57rwjYvx,Behrouz Namazi,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,1987-07-22,,"Tehran, Iran",Tehran,,Behruz Namazi,,,,,,,,us_ofac_sdn;us_trade_csl,2026-07-15,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=58142,1,0,217,0.0
NK-ZuBRVL3nScNKSmoiQ37Uda,Gholamhossein Gheib Parvar,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1960-12-22,,"Shiraz, Iran",Iran,Commandant en chef adjoint du corps des gardiens de la révolution islamique (IRGC) au quartier général de la sécurité centrale Imam Ali; Deputy to the Commander-in-Chief of the Islamic Revolutionary Guard Corps (IRGC) in Imam Ali Central Security Headquarters,"Gholam Hossein Gheyb Parvar; GHEIB PARVAR, Gholam Hossein; Gholam Hossein Gheybparvar; PARVAR Holamkhosein Heib; Gholam Hossein Gheib Parvar; GHEYBPARVAR, Gholam Hossein; GHEYB PARVAR, Gholam Hossein",,,,,,,,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;eu_fsf;us_trade_csl;ua_nsdc_sanctions;eu_travel_bans;be_fod_sanctions;mc_fund_freezes,2023-09-15,2026-09-12,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2023_228_I_0001 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6895 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44924,1,0,217,0.0
NK-Zve9ffXz5psFkogs6uTaFA,OCEAN ALLIANZ SHIPPING LLC,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ae,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,,,,"Office OFF2-RF, Parcel 353-1869, Al Safa First, Bur Dubai, Dubai; Burlington Tower, 802, Business Bay, Bur Dubai, Dubai",,,,,,,,,,us_ofac_sdn;us_trade_csl,2026-05-11,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57572,1,0,217,0.0
NK-a25Du9aFeQbQRSQJau4nWr,Abdurrahim al Kani,Person,1,0,country_tagged,country,sanctions,1,ly,1,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,1981-02-22,,Tarhuna; Libya,,"Membre de la  milice Kaniyat; key member of the Kaniyat Militia and brother of the Head of the Kaniyat Militia, Mohammed Khalifa Al-Khani (deceased in July 2021); Membre de la milice Kaniyat.",Abdarrahím AL-KÁNÍ; Abdul-Rahim AL-KANI; Abdel Rahim AL-SHAQAQI; Abd-al-Rahim AL-KANI; Abdel Rahim KHALIFA,المرقب,Murqub,LY0210,birth_place,tarhuna,romanisation,latin,fr_tresor_gels_avoir;mc_fund_freezes;gb_fcdo_sanctions;eu_fsf;eu_travel_bans;be_fod_sanctions,2023-04-20,2026-09-12,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3494 https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.314.01.0081.01.ENG&toc=OJ%3AL%3A2022%3A314%3ATOC,0,44,1,0.0
NK-a4LXHRWm5pDj2gJp7MnzL4,Tasnim News Agency,Organization,0,1,tie_via_multicountry_hub,Ownership:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,,"South Side First Floor, 2 Plaque 12 Pourfallah Street-Shahid Doctor Hassan Azdi St Tehran Iran; південна сторона, перший поверх, 2 табличка, вул. Шахіда, доктор Хасан Азді 12, Тегеран, Іран; Tehran, South Side First Floor, 2 Plaque 12 Pourfallah Street-Shahid Doctor Hassan Azdi St",,Tasnim News-uutistoimisto; Agentūra „Tasnim News“; Πολιτιστικός οργανισμός Tasnim; Organizacija kulturne ustanove Tasnim; Tasnim Hírügynökség; Informatsiine ahentstvo Tasnim News; Organe institutionnel culturel Tasnim; Kulturelle Einrichtung/Organisation Tasnim,,,,,,,,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;eu_fsf;ua_nsdc_sanctions;us_trade_csl;be_fod_sanctions;mc_fund_freezes;ca_dfatd_sema_sanctions,2023-09-15,2026-09-12,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:JOL_2023_228_I_0001 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=44926 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6900,1,0,217,0.0
NK-aF3RsSUob7B4JtqEpM5NrY,Ahmad Ali FAIZULLAHI,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir;ps,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1967,,Iran,Iran,командир бригади спеціального призначення Корпусу вартових Ісламської революції (КВІР) імені Саберіна Такавара; Commandant de la brigade des forces spéciales Saberin Takavar du corps des gardiens de la révolution islamique (IRGC); Commander of the Islamic Revolutionary Guard Corps (IRGC) Saberin Takavar Special Forces Brigade; Fonction: commandant de la brigade des forces spéciales Saberin Takavar du corps des gardiens de la révolution islamique (IRGC),"Ahmad Ali Feyzollahi; Ali Ahmad Feizlollahi; FEYZOLLAHI, Ahmad Ali; علی احمد فیض اللهی; فیض اللهی احمدعلی; Faizullakhi Akhmad Ali; Ali Ahmad Feyzollahi; FEYZOLLAHI, Ali Ahmad",,,,,,,,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;eu_journal_sanctions;eu_fsf;ua_nsdc_sanctions;us_trade_csl;ch_seco_sanctions;be_fod_sanctions;mc_fund_freezes;ca_dfatd_sema_sanctions,2023-10-27,2026-09-12,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8707 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=45897 https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0267,1,0,217,0.0
NK-aGpakLbbC6dn3YWwfaN22K,Abd al-Razzak Fitwi,Person,1,0,country_tagged,country,sanctions,1,er;ly;sd,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1988,,"Massawa, Eritrea; Massaua, Eritrea; Eritrea; Massaua, ERITREA; Massaua; Massaua : ÉRYTHRÉE; マサウア（Massaua）、エリトリア国",Tripoli; Tripoli Libya; Sabratha,国境を越えた密売ネットワークの指導者; Leader of a transnational trafficking network; （Leader of a transnational trafficking network）,"ፍትዊ ዓብዱረዛቕ; Abdrazzak; Abdulrazak; ABDELRAZAK, Ismail; ፍትዊ ዓብዱረዛቕ (Tigrinya); Abdurezak, Abdelrazaq, Abdulrazak, Abdrazzak; アブドゥレザック; Ismail Abdelrazak",النقاط الخمس,Nuqat al Khams,LY0215,address,sabratha,romanisation,latin,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;jp_mof_sanctions;eu_fsf;ch_seco_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;mc_fund_freezes,2022-04-27,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24313 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1578 https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32018R1285&from=EN,0,45,1,0.0
NK-aMZeqCarQjXEZywjpLktye,Mohammadreza Ashrafi Ghehi,Person,1,0,tie_via_multicountry_hub,Directorship:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,1978-12-13,,,,,Mohammadreza Ashrafi Ghahi,,,,,,,,us_ofac_sdn;us_trade_csl,2026-05-11,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=57570,1,0,217,0.0
NK-am4M4hQG6F4MBYVQBQwXRH,SWAID AND SONS FOR EXCHANGE CO,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ye,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"Sana'a, Yemen; Al-Zubairi Street, Swaid's Building, Sanaa Sana'a City Yemen; Al-Zubairi Street, Swaid's Building, Sanaa, Sana'a City",,Suwayd and Sons Money Exchange,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=32179,1,0,217,0.0
NK-ambDxVyyJoTExKoqq9kxUB,Zedpay Finansal Sistem Ve Hizmetleri Anonim Sirketi,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,gb;tr,0,crime.terror;sanction,,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,,,,,"D 142, Floor: 14, No: 12B, Blok: A, Orucreis Area, Tekstilkent Plaza, 34235 Esenler, Istanbul; Tekstilkent Street, Shelton Street, Istanbul, London",,ZED-PAY; ZEDPAY FINANSAL SISTEM VE HIZMETLERI A.Ş.; Zedpay Financial System and Services P.J.S.C.; Zedpay Dijital Yazilim Sistemleri Anonim Sirketi; ZED PAY LIMITED; Zedpay,,,,,,,,us_ofac_sdn;il_mod_terrorists;us_trade_csl,2026-03-30,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=58174,1,0,217,0.0
NK-azSEXcBG7Yx4qr7PxFNeRK,Minister of Foreign Affairs & International Cooperation,Position,0,0,country_tagged,country,peps,0,ly,1,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,us_cia_world_leaders;ann_pep_positions,2023-08-16,2026-09-12,,0,46,1,0.0
NK-bCqCZiXVhavep845qc8m9W,Mohamed Koshlaf,Person,1,0,country_tagged,country,sanctions,1,ly,1,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1985-12-12,,"Zawiya; Zaouïa; ザーウィヤ（Zawiya）、リビア; Libya; Zawiya, Libya; Zawiya, LIBYA; Zawïya : LIBYE",Zaouïa : LIBYE; Zawiya; Zaouïa,"シュハダ・アルナスル旅団司令官; Commandant de la brigade Shuhada al-Nasr.
Chef des gardes de la raffinerie de pétrole de Zawiya.; Commander of the Shuhada al-Nasr brigade, Head of the Petrol Refinery Guard of Zawiya’s refinery; Chef des gardes de la raffinerie de pétrole de Zaouïa; Head of the Petrol Refinery Guard of Zawiya’s refinery; （Commander of the Shuhada al-Nasr brigade）; Commandant de la brigade Shuhada al Nasr; Commander of the Shuhada al-Nasr brigade, Head of the Petrol Refinery Guard of Zawiya's refinery; Commander of the Shuhada al-Nasr brigade; ザーウィヤ製油所警護隊長; （Head of the Petrol Refinery Guard of Zawiya’s refinery）; Commander of the Shuhada al-Nasr brigade, Head of the Petrol Refinery Guard of Zawiyas refinery","アルカサブ; محمد الهادي العربي كشلاف; al‐Qasab; Keslaf; Mohammed Al Amin Al-Arabi KASHLAF; KOSHLAF, Mohamed al-Aameen al-Arabi; Kashlaf; KHUSHLAF, Mohamed",الزاوية,Zawiya,LY0213,birth_place,zawiya,shabiya,latin,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;jp_mof_sanctions;eu_fsf;ch_seco_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;mc_fund_freezes,2022-04-27,2026-09-12,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0371&from=EN https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1082 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=24311,1,8,3,0.0
NK-biCGPDdQJzbuiywdUbZxFm,PERIDOT SHIPPING & TRADING LLC,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ae;in,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"Office 903, Arenja Chambers-II, Sector 15, CBD Belapur, Navi Mumbai - 400614, Maharashtra; الهند; Sharjah Media City, Al Messaned, Al Bataeh, Sharjah, Sharjah",,Peridot Shipping & Trading LLC; Peridot Ship Management,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl;ae_local_terrorists,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=34960,1,0,217,0.0
NK-bqHtiingHrG89XMLkzXvBf,Iran Zinc Mines Development Company,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"No. 45, 4th Street, Amir Alame Ghazanfarian Avenue, Etemadiyeh Zanjan Iran; Tehran, Iran; No. 13, 8th Street, Ghaem Maghame Farahani Ave. Tehran Iran",,,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25043,1,0,217,0.0
NK-bsdHmQ7Psay9MXYjPxL77Z,Ayatollah Ebrahimi,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,1972,,"Qomshaneh, Hamadan Province, Iran; Qamshana",,,,,,,,,,,us_ofac_sdn;ca_dfatd_sema_sanctions;tw_shtc;sa_pcct_terrorism_list;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=26526,1,0,217,0.0
NK-btMzoFNBguMNzwMzJZtycP,Abdul Jalil Mallah,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,gr;se;sy,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,1975-01-05,,,"Greece; Malmö, Sweden; Malmo",,"'Abd-al-Jalil al-Malahi; AL-MALAHI, 'Abd-al-Jalil; 'Abd-al-Jalil al-Mallah; AL-MALLAH, 'Abd-al-Jalil",,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=32178,1,0,217,0.0
NK-btUYbDZ6oRQ5SdJM2ZKPVR,Hassan Asgari,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,"Bijar, IRAN (ISLAMIC REPUBLIC OF); Iran; Bijar, Iran; Bijar : IRAN; Bijar",Sanandaj; Sanandaj Iran,"Governor, Sanandaj; Governor of Sanandaj; Fonction: gouverneur de Sanandaj (province du Kurdistan).; governor of Sanandaj, Kurdistan province; Gouverneur de Sanandaj (province du Kurdistan)","ASKARI Hassan; ASHARI Khassan; ‫حسن‬ عسکری; حسن عسگری; Hassan Askari; ASKARI, Hassan",,,,,,,,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;eu_fsf;ua_nsdc_sanctions;us_trade_csl;eu_travel_bans;be_fod_sanctions;mc_fund_freezes;ca_dfatd_sema_sanctions;gb_fcdo_sanctions,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=40018 https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R0152 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6360,1,0,217,0.0
NK-c55S959ZVS6JnyQZCzjPPN,Bonyad Taavon Basij,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"Тегеран, Іран; Tehran, Iran; Tehran",,Fondation coopérative Basij; The Basij Cooperative Foundation; بنیاد تعاون بسیج; Bonyad-eh Ta’avon-eh Basij; La Fundación Cooperativa Basij; Basij Cooperative Foundation; Die Basij Cooperative Foundation; Kooperatyvnyi fond «Basidzh»,,,,,,,,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;eu_fsf;ua_nsdc_sanctions;us_trade_csl;au_dfat_sanctions;be_fod_sanctions;sa_pcct_terrorism_list;ca_dfatd_sema_sanctions;mc_fund_freezes;gb_fcdo_sanctions,2023-02-01,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25017 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=5073 https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R2231,1,0,217,0.0
NK-cDNcN876vrMzC7SZcMk49G,ANDISHEH MAHVARAN INVESTMENT COMPANY,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,,,,"Tehran, No. 13, 8th Street, Ghaem Magham Farahani Ave; Tehran Iran; No. 13, 8th Street, Ghaem Magham Farahani Ave Tehran Iran",,,,,,,,,,us_ofac_sdn;sa_pcct_terrorism_list;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=25065,1,0,217,0.0
NK-cK7ALNfC3dxGjmGdHPZk9s,Habib Shahsavari,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1963,,,West Azerbaijan Iran; West Azerbaijan,"Grade: général de brigade.
Fonction: commandant du corps provincial “Shohada” relevant du Corps des gardiens de la révolution islamique (IRGC), dans la province de l’AzerbaÏdjan-occidental.; Commander of the Islamic Revolutionary Guard Corps (IRGC) Shohada provincial corps in West Azerbaijan province; Commander of the Islamic Revolutionary Guard Corps Shohada Provincial Corps in West Azerbaijan Province; Commandant du corps  provincial “Shohada” relevant du  Corps des gardiens de la révolution  islamique (IRGC), dans la province de  l’AzerbaÏdjan-occidental; Général de brigade; Islamic Revolutionary Guard Corps (IRGC) Commander of the Shohada Provincial Corps in West Azerbaijan, Iran.",حبیب شاهسواری; ShAKhSAVARI Khabib; حبیب شهسواری,,,,,,,,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;us_trade_csl;ua_nsdc_sanctions;eu_fsf;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;mc_fund_freezes;ca_dfatd_sema_sanctions;gb_fcdo_sanctions,2023-02-01,2026-09-12,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.LI.2022.318.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A318I%3ATOC https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=5128 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=41216,1,0,217,0.0
NK-cVgveYEXNcpTc5jKkf7nEq,Amanollah GOSHTASBI,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1965-03-21,,"Gachsaran, Kohgiluyeh and Boyer-Ahmed Province, Iran",Iran,"Grade: général de brigade.
Fonction: commandant adjoint du Corps des gardiens de la révolution islamique (IRGC) dans la province du Sistan-Baloutchistan.; Deputy Commander of the IRGC for Sistan and Baluchistan Province; Deputy Inspector of the IRGC Ground Forces; Commandant adjoint du  Corps des gardiens de la révolution  islamique (IRGC) dans la province du  Sistan-Baloutchistan; Général de brigade; Deputy commander of the Islamic Revolutionary Guard Corps (IRGC) in Sistan and Baluchistan province","Amanollah GARSHASBI; Amanullah GOSHTASBI; Amanolah GOSHTASBI; GOSHTASBI, Amanolah; GARSHASBI, Amanollah; HARShASBI Amanollakh; GOSHTASBI, Amanulah; Amanulah GOSHTASBI",,,,,,,,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;eu_fsf;ua_nsdc_sanctions;us_trade_csl;eu_travel_bans;be_fod_sanctions;mc_fund_freezes;gb_fcdo_sanctions,2023-04-20,2026-09-12,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=5126 https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.LI.2022.318.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A318I%3ATOC https://sanctionssearch.ofac.treas.gov/Details.aspx?id=42538,1,0,217,0.0
NK-cZUeHEJ6pGyS5BmheMFLVg,Ali Ashraf Nouri,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,,,,,"Head of the Basij Islamic Revolution Art Educational and Research Complex.; IRGC Political Deputy Commander; Directeur de l’Islamic Revolution Art Educational and Research Complex du Basij. Ancien commandant en second de l’IRGC, chef du bureau politique de l’IRGC.; chef du bureau politique de l'IRGC; Ancien commandant en second de l'IRGC; Directeur de l’Islamic Revolution Art Educational and Research Complex du Basij",,,,,,,,,fr_tresor_gels_avoir;eu_fsf;ch_seco_sanctions;eu_travel_bans;be_fod_sanctions;ca_dfatd_sema_sanctions;mc_fund_freezes;gb_fcdo_sanctions,2023-04-20,2026-09-12,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R1010 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1183,1,0,217,0.0
NK-cafXdYfWuKmSRfw6FJkEke,Star Ocean Shipmanage Ltd,Organization,0,1,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,cn;mh,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,,,,"Trust Company Complex, Ajeltake Road Majuro Ajeltake Island Marshall Islands; Trust Company Complex, Ajeltake Road, Majuro, Ajeltake Island; Room 1706A, 17th Floor, Building A, World Trade Tower 6, Xianggang Zhonglu, Shinan Qu, Shandong",,,,,,,,,,us_ofac_sdn;tw_shtc;gb_fcdo_sanctions;us_trade_csl,2024-09-25,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=50840,1,0,217,0.0
